order_id,customer_id,order_date,order_status,payment_method
1324,541,2023-03-04,Completed,Net Banking
1325,324,2024-08-13,Cancelled,Credit Card
1326,664,2023-10-02,Completed,Net Banking
1327,507,2023-04-30,Cancelled,UPI
1328,715,2024-04-04,Completed,Credit Card
1329,295,2023-06-15,Completed,Net Banking
1330,449,2023-12-19,Completed,Wallet
1331,602,2023-08-13,Completed,Wallet
1332,480,2024-11-03,Completed,UPI
1333,427,2024-02-04,Completed,Net Banking
1334,637,2023-06-15,Completed,UPI
1335,684,2023-03-30,Completed,Debit Card
1336,205,2023-06-27,Completed,Wallet
1337,104,2024-05-18,Completed,Net Banking
1338,241,2023-11-07,Completed,Wallet
1339,19,2023-02-18,Completed,UPI
1340,694,2024-01-01,Completed,Debit Card
1341,33,2024-05-30,Completed,UPI
1342,117,2024-03-16,Cancelled,Debit Card
1343,576,2023-05-04,Completed,Net Banking
1344,349,2023-09-22,Completed,Credit Card
1345,274,2024-07-24,Completed,Wallet
1346,686,2024-09-10,Completed,Credit Card
1347,469,2024-03-24,Completed,Credit Card
1348,625,2024-09-17,Completed,Wallet
1349,520,2023-02-12,Completed,Debit Card
1350,121,2024-10-07,Completed,UPI
1351,746,2023-06-10,Completed,Net Banking
1352,511,2024-06-02,Completed,Debit Card
1353,373,2024-10-24,Completed,Debit Card
1354,207,2023-05-06,Completed,Net Banking
1355,252,2023-01-07,Completed,UPI
1356,518,2023-10-21,Completed,Credit Card
1357,382,2023-09-30,Completed,UPI
1358,681,2024-10-06,Completed,Debit Card
1359,432,2024-06-26,Completed,Debit Card
1360,424,2024-03-15,Completed,Net Banking
1361,699,2024-06-12,Completed,Credit Card
1362,150,2024-03-29,Completed,Wallet
1363,87,2023-03-13,Completed,UPI
1364,791,2024-02-16,Completed,Net Banking
1365,403,2023-03-04,Completed,Debit Card
1366,60,2024-08-11,Cancelled,UPI
1367,412,2024-03-05,Cancelled,UPI
1368,353,2023-11-18,Completed,UPI
1369,626,2024-06-24,Completed,Net Banking
1370,660,2024-04-01,Completed,Wallet
1371,634,2024-10-01,Completed,UPI
1372,415,2024-10-26,Completed,UPI
1373,38,2023-03-28,Cancelled,UPI
1374,743,2024-02-04,Completed,Wallet
1375,291,2024-07-07,Completed,Credit Card
1376,566,2024-06-07,Completed,Wallet
1377,776,2023-12-15,Completed,Credit Card
1378,553,2023-01-29,Cancelled,UPI
1379,793,2023-09-05,Completed,Net Banking
1380,114,2024-06-01,Completed,UPI
1381,643,2023-09-23,Cancelled,UPI
1382,49,2023-05-07,Completed,Net Banking
1383,587,2023-11-02,Completed,Net Banking
1384,242,2023-12-14,Cancelled,Wallet
1385,682,2024-10-04,Cancelled,Wallet
1386,359,2023-08-28,Completed,UPI
1387,733,2024-11-13,Cancelled,Debit Card
1388,533,2024-01-22,Completed,Credit Card
1389,529,2023-12-02,Cancelled,Debit Card
1390,466,2024-01-05,Completed,Debit Card
1391,422,2024-03-11,Completed,Credit Card
1392,436,2023-03-05,Completed,Net Banking
1393,457,2023-08-08,Completed,UPI
1394,539,2024-11-24,Completed,Wallet
1395,532,2024-07-26,Completed,UPI
1396,511,2024-08-21,Completed,Net Banking
1397,750,2024-05-16,Completed,Debit Card
1398,518,2023-05-28,Completed,Net Banking
1399,133,2024-04-13,Cancelled,Wallet
1400,712,2023-05-01,Completed,Net Banking
1401,34,2024-04-29,Completed,Wallet
1402,122,2024-01-14,Cancelled,Net Banking
1403,124,2023-04-23,Completed,Wallet
1404,42,2023-10-24,Cancelled,Debit Card
1405,381,2023-05-01,Completed,UPI
1406,302,2023-11-07,Completed,Credit Card
1407,146,2023-05-27,Cancelled,Net Banking
1408,313,2023-02-19,Completed,Debit Card
1409,758,2023-07-07,Completed,Credit Card
1410,561,2023-05-06,Completed,Credit Card
1411,428,2023-02-15,Completed,Wallet
1412,580,2023-11-14,Completed,UPI
1413,487,2024-01-22,Cancelled,Debit Card
1414,517,2023-05-22,Completed,Net Banking
1415,460,2024-11-14,Completed,UPI
1416,640,2023-04-02,Cancelled,Net Banking
1417,239,2024-02-01,Completed,UPI
1418,47,2024-07-07,Completed,UPI
1419,91,2024-10-23,Completed,Credit Card
1420,646,2024-08-08,Completed,Wallet
1421,127,2024-10-22,Cancelled,Credit Card
1422,634,2023-07-17,Cancelled,Wallet
1423,584,2023-02-24,Cancelled,Debit Card
1424,515,2024-05-02,Completed,Credit Card
1425,545,2024-11-05,Completed,Credit Card
1426,211,2023-10-09,Completed,Wallet
1427,87,2024-03-30,Cancelled,Wallet
1428,412,2023-11-25,Cancelled,Credit Card
1429,24,2024-05-18,Completed,Net Banking
1430,425,2023-07-04,Completed,Wallet
1431,392,2023-11-21,Completed,Credit Card
1432,102,2023-04-28,Cancelled,Debit Card
1433,148,2023-10-20,Completed,UPI
1434,158,2023-04-02,Completed,Net Banking
1435,174,2024-11-25,Completed,Wallet
1436,186,2023-11-30,Completed,Credit Card
1437,400,2023-11-02,Completed,UPI
1438,423,2023-05-26,Completed,UPI
1439,124,2024-01-20,Completed,Debit Card
1440,771,2023-09-03,Cancelled,Wallet
1441,505,2023-08-31,Cancelled,Wallet
1442,118,2024-01-30,Completed,Credit Card
1443,476,2023-11-22,Cancelled,Net Banking
1444,496,2023-03-09,Completed,Net Banking
1445,240,2024-10-10,Completed,UPI
1446,601,2024-07-21,Completed,Debit Card
1447,668,2024-07-22,Completed,UPI
1448,417,2024-08-04,Completed,Credit Card
1449,513,2024-10-13,Completed,Debit Card
1450,554,2024-01-18,Completed,Debit Card
1451,434,2024-07-04,Cancelled,Net Banking
1452,2,2023-02-12,Completed,Wallet
1453,669,2023-10-24,Completed,Credit Card
1454,494,2023-03-03,Completed,Wallet
1455,697,2023-09-14,Completed,UPI
1456,218,2024-10-09,Cancelled,Wallet
1457,47,2023-10-16,Completed,Wallet
1458,72,2024-07-30,Completed,Credit Card
1459,716,2024-02-09,Completed,Debit Card
1460,287,2024-07-23,Completed,Debit Card
1461,517,2024-09-17,Completed,UPI
1462,268,2024-10-12,Completed,UPI
1463,679,2023-09-09,Completed,UPI
1464,471,2023-08-04,Cancelled,UPI
1465,709,2023-01-17,Completed,Credit Card
1466,488,2024-09-15,Completed,Credit Card
1467,178,2024-11-19,Completed,Wallet
1468,781,2024-05-15,Completed,Wallet
1469,665,2023-03-25,Completed,Wallet
1470,688,2023-02-01,Completed,Credit Card
1471,386,2023-12-28,Cancelled,UPI
1472,182,2024-02-01,Completed,Credit Card
1473,380,2024-04-18,Completed,Net Banking
1474,227,2023-01-10,Completed,UPI
1475,727,2024-11-27,Completed,Debit Card
1476,629,2023-04-03,Completed,Debit Card
1477,506,2023-08-28,Completed,Credit Card
1478,505,2023-10-15,Cancelled,Debit Card
1479,201,2023-01-08,Completed,Credit Card
1480,583,2023-10-12,Cancelled,Net Banking
1481,566,2023-06-24,Completed,Wallet
1482,699,2024-11-19,Cancelled,Wallet
1483,67,2023-06-29,Cancelled,Debit Card
1484,131,2023-03-08,Completed,Wallet
1485,536,2023-08-22,Completed,Debit Card
1486,24,2024-11-25,Cancelled,Wallet
1487,698,2023-09-16,Cancelled,Net Banking
1488,438,2023-01-03,Completed,UPI
1489,417,2024-03-18,Completed,Credit Card
1490,531,2024-11-27,Completed,Net Banking
1491,530,2024-01-06,Completed,Debit Card
1492,285,2023-02-18,Completed,Wallet
1493,324,2024-04-04,Completed,Net Banking
1494,343,2023-07-19,Completed,Wallet
1495,756,2023-01-26,Completed,Net Banking
1496,256,2023-03-18,Completed,Debit Card
1497,319,2023-12-04,Completed,Credit Card
1498,492,2023-01-29,Completed,Credit Card
1499,642,2024-08-29,Completed,UPI
1500,111,2023-09-11,Completed,Debit Card
1501,56,2023-12-15,Completed,Wallet
1502,75,2023-08-31,Cancelled,Wallet
1503,783,2024-03-25,Completed,Net Banking
1504,128,2024-08-15,Completed,Credit Card
1505,387,2023-02-04,Completed,Credit Card
1506,64,2023-05-11,Completed,Credit Card
1507,626,2023-11-05,Completed,Credit Card
1508,694,2023-04-15,Completed,Wallet
1509,302,2023-02-23,Completed,Net Banking
1510,633,2023-04-09,Completed,Debit Card
1511,676,2024-09-05,Cancelled,Credit Card
1512,394,2024-04-09,Completed,Net Banking
1513,635,2024-09-27,Completed,UPI
1514,692,2024-10-28,Completed,Net Banking
1515,337,2024-06-13,Cancelled,Debit Card
1516,106,2023-04-21,Completed,Wallet
1517,608,2023-03-11,Completed,Wallet
1518,653,2023-05-10,Cancelled,UPI
1519,432,2023-12-30,Completed,Wallet
1520,191,2024-03-31,Completed,Debit Card
1521,62,2023-02-15,Completed,UPI
1522,447,2024-08-21,Cancelled,UPI
1523,598,2023-11-15,Cancelled,Debit Card
1524,481,2023-05-31,Completed,Wallet
1525,299,2023-12-18,Completed,Credit Card
1526,601,2024-06-14,Completed,Credit Card
1527,520,2023-09-01,Cancelled,Credit Card
1528,353,2024-03-08,Completed,Debit Card
1529,207,2024-10-17,Completed,UPI
1530,684,2023-07-13,Completed,Net Banking
1531,710,2024-09-06,Completed,Wallet
1532,344,2024-08-02,Cancelled,UPI
1533,337,2024-03-04,Completed,Credit Card
1534,44,2024-04-10,Completed,Debit Card
1535,655,2023-01-04,Completed,Debit Card
1536,639,2024-04-22,Completed,Debit Card
1537,753,2024-05-07,Completed,Net Banking
1538,410,2023-07-30,Completed,Credit Card
1539,11,2024-01-07,Completed,UPI
1540,569,2023-01-31,Completed,Debit Card
1541,451,2023-10-25,Completed,Wallet
1542,45,2024-01-04,Completed,Debit Card
1543,291,2023-07-22,Completed,Debit Card
1544,737,2023-09-26,Completed,UPI
1545,252,2024-07-21,Completed,Debit Card
1546,181,2023-01-23,Completed,Credit Card
1547,694,2023-01-22,Completed,Net Banking
1548,114,2024-11-01,Completed,Debit Card
1549,468,2023-11-09,Completed,UPI
1550,677,2024-01-17,Completed,Wallet
1551,445,2024-09-30,Completed,Credit Card
1552,134,2023-05-28,Completed,Debit Card
1553,388,2024-06-29,Completed,UPI
1554,440,2024-09-05,Completed,Credit Card
1555,602,2024-09-22,Completed,Wallet
1556,153,2023-10-29,Completed,Debit Card
1557,645,2023-02-24,Completed,Debit Card
1558,599,2024-06-04,Completed,Debit Card
1559,482,2023-03-25,Cancelled,Credit Card
1560,521,2023-06-21,Completed,Wallet
1561,511,2024-01-19,Cancelled,Net Banking
1562,330,2023-07-03,Completed,Wallet
1563,733,2024-05-09,Completed,Net Banking
1564,596,2023-10-02,Completed,Wallet
1565,38,2024-10-27,Completed,Debit Card
1566,463,2023-07-27,Completed,Net Banking
1567,314,2023-08-12,Completed,Net Banking
1568,161,2024-08-08,Completed,UPI
1569,87,2024-07-17,Completed,Credit Card
1570,456,2023-10-30,Cancelled,UPI
1571,598,2023-08-24,Completed,Net Banking
1572,637,2024-06-08,Completed,Net Banking
1573,479,2024-04-06,Completed,Net Banking
1574,510,2024-01-12,Completed,UPI
1575,26,2024-01-27,Completed,Net Banking
1576,272,2023-08-28,Completed,UPI
1577,302,2023-03-26,Cancelled,Wallet
1578,660,2024-07-13,Completed,UPI
1579,101,2023-08-22,Completed,Credit Card
1580,40,2024-01-04,Cancelled,Debit Card
1581,202,2023-12-08,Completed,UPI
1582,764,2023-11-06,Completed,Debit Card
1583,142,2024-09-10,Cancelled,UPI
1584,789,2023-01-09,Completed,UPI
1585,414,2023-12-21,Completed,Wallet
1586,13,2024-11-02,Completed,Wallet
1587,408,2023-06-02,Completed,Debit Card
1588,486,2023-08-03,Completed,Wallet
1589,566,2024-08-24,Completed,Net Banking
1590,88,2023-12-15,Completed,Debit Card
1591,789,2024-03-15,Completed,Debit Card
1592,461,2024-03-25,Cancelled,Credit Card
1593,143,2024-01-19,Cancelled,Debit Card
1594,756,2023-11-09,Completed,Net Banking
1595,364,2024-11-05,Completed,Debit Card
1596,436,2024-03-05,Completed,Wallet
1597,334,2023-11-03,Cancelled,Credit Card
1598,33,2024-08-04,Completed,Debit Card
1599,582,2023-12-05,Cancelled,Wallet
1600,401,2024-08-10,Completed,Debit Card
1601,66,2024-02-05,Cancelled,Net Banking
1602,487,2023-07-12,Completed,UPI
1603,463,2024-08-06,Completed,Credit Card
1604,107,2023-06-25,Cancelled,Debit Card
1605,706,2023-02-02,Cancelled,Net Banking
1606,192,2023-01-28,Completed,Credit Card
1607,291,2024-01-31,Completed,Debit Card
1608,676,2023-10-26,Cancelled,Credit Card
1609,59,2024-04-10,Completed,Wallet
1610,176,2023-01-12,Completed,Net Banking
1611,161,2024-02-05,Completed,Debit Card
1612,429,2024-07-03,Completed,Credit Card
1613,212,2024-02-03,Completed,Debit Card
1614,443,2023-11-14,Completed,Debit Card
1615,589,2024-09-10,Completed,Wallet
1616,515,2023-07-27,Completed,UPI
1617,8,2023-07-26,Completed,Net Banking
1618,409,2023-03-07,Cancelled,Debit Card
1619,337,2024-06-22,Cancelled,Net Banking
1620,474,2024-04-16,Cancelled,Credit Card
1621,295,2023-04-04,Completed,UPI
1622,401,2023-11-01,Cancelled,Debit Card
1623,256,2024-03-01,Completed,Wallet
1624,469,2024-03-18,Completed,Debit Card
1625,98,2024-08-05,Completed,Credit Card
1626,162,2023-09-03,Completed,Wallet
1627,683,2023-10-26,Completed,Debit Card
1628,422,2024-05-20,Cancelled,Credit Card
1629,79,2024-01-13,Completed,Wallet
1630,420,2023-11-30,Completed,Debit Card
1631,213,2023-09-16,Cancelled,Credit Card
1632,28,2024-04-18,Completed,Net Banking
1633,352,2024-01-26,Completed,Debit Card
1634,39,2024-02-11,Completed,UPI
1635,727,2023-04-28,Completed,UPI
1636,767,2024-11-17,Completed,Net Banking
1637,70,2024-04-17,Completed,Wallet
1638,249,2024-11-03,Completed,Debit Card
1639,286,2024-04-27,Completed,Debit Card
1640,622,2023-01-19,Completed,Debit Card
1641,128,2023-10-29,Cancelled,Net Banking
1642,80,2023-06-22,Completed,UPI
1643,452,2023-06-07,Completed,Debit Card
1644,732,2023-08-10,Completed,Wallet
1645,453,2023-08-10,Completed,Wallet
1646,679,2024-10-18,Completed,Net Banking
1647,455,2023-11-12,Completed,Wallet
1648,50,2023-01-05,Completed,Debit Card
1649,384,2023-09-13,Completed,Debit Card
1650,17,2023-04-04,Completed,Credit Card
1651,346,2023-01-15,Completed,Credit Card
1652,99,2023-08-14,Completed,Debit Card
1653,426,2023-02-15,Cancelled,Credit Card
1654,331,2023-12-01,Cancelled,Debit Card
1655,213,2024-10-01,Cancelled,Net Banking
1656,124,2024-03-14,Completed,Debit Card
1657,366,2023-04-19,Completed,Debit Card
1658,412,2023-01-16,Completed,Credit Card
1659,218,2024-02-03,Completed,Debit Card
1660,674,2023-03-09,Completed,Wallet
1661,45,2024-01-13,Completed,Debit Card
1662,309,2024-02-25,Cancelled,Net Banking
1663,730,2023-04-15,Cancelled,Wallet
1664,258,2023-06-25,Completed,Wallet
1665,647,2023-11-29,Completed,Debit Card
1666,180,2023-12-07,Completed,Net Banking
1667,344,2023-03-11,Completed,Wallet
1668,460,2024-08-22,Completed,Wallet
1669,760,2024-10-17,Completed,Wallet
1670,722,2024-08-24,Completed,Debit Card
1671,632,2023-01-22,Completed,UPI
1672,756,2023-08-31,Completed,Debit Card
1673,82,2024-09-26,Completed,Debit Card
1674,511,2024-01-19,Completed,Debit Card
1675,385,2023-06-05,Completed,Credit Card
1676,743,2023-09-01,Cancelled,Net Banking
1677,138,2023-12-03,Completed,UPI
1678,779,2024-10-21,Completed,Wallet
1679,664,2024-02-29,Completed,Credit Card
1680,751,2023-08-23,Completed,UPI
1681,211,2023-09-06,Cancelled,Credit Card
1682,255,2024-11-11,Completed,Wallet
1683,534,2024-01-26,Completed,Debit Card
1684,645,2024-03-28,Completed,Credit Card
1685,72,2024-05-18,Completed,Credit Card
1686,145,2024-10-11,Completed,Debit Card
1687,178,2023-04-04,Cancelled,Wallet
1688,242,2023-07-29,Cancelled,Credit Card
1689,743,2024-03-12,Completed,UPI
1690,739,2023-06-18,Completed,Debit Card
1691,181,2024-03-10,Cancelled,Debit Card
1692,293,2023-11-07,Cancelled,Net Banking
1693,207,2024-10-12,Completed,Net Banking
1694,369,2023-03-23,Completed,Net Banking
1695,483,2023-06-21,Completed,Net Banking
1696,625,2024-06-01,Completed,Debit Card
1697,21,2024-05-08,Completed,Net Banking
1698,778,2023-03-27,Completed,Wallet
1699,157,2024-07-04,Cancelled,Debit Card
1700,390,2023-09-21,Completed,UPI
1701,291,2024-04-09,Completed,Wallet
1702,493,2024-09-12,Completed,UPI
1703,733,2023-05-20,Completed,Debit Card
1704,195,2023-06-08,Completed,Credit Card
1705,748,2024-05-27,Completed,Net Banking
1706,426,2024-02-19,Completed,UPI
1707,502,2024-01-29,Completed,Wallet
1708,419,2023-03-14,Completed,Credit Card
1709,580,2024-01-30,Completed,Debit Card
1710,262,2024-03-22,Completed,Wallet
1711,651,2024-05-15,Completed,Credit Card
1712,395,2024-10-28,Completed,Debit Card
1713,490,2023-09-06,Completed,UPI
1714,724,2024-10-08,Completed,Debit Card
1715,620,2023-09-25,Completed,Debit Card
1716,254,2023-09-18,Cancelled,Wallet
1717,166,2024-11-09,Completed,Credit Card
1718,660,2023-04-05,Completed,Net Banking
1719,83,2024-08-23,Cancelled,Debit Card
1720,170,2024-03-09,Completed,UPI
1721,513,2023-11-06,Cancelled,Net Banking
1722,316,2024-08-23,Completed,Credit Card
1723,652,2023-04-22,Cancelled,UPI
1724,276,2023-05-27,Completed,Net Banking
1725,7,2023-11-12,Completed,Net Banking
1726,100,2023-01-02,Completed,Net Banking
1727,427,2024-06-21,Completed,Net Banking
1728,181,2023-06-24,Completed,Debit Card
1729,203,2023-05-18,Completed,Debit Card
1730,113,2024-05-29,Completed,Wallet
1731,191,2023-08-06,Completed,Credit Card
1732,778,2023-07-07,Completed,UPI
1733,452,2024-02-23,Cancelled,Credit Card
1734,171,2024-10-13,Completed,UPI
1735,387,2023-03-29,Completed,UPI
1736,351,2023-03-07,Completed,Wallet
1737,490,2023-08-29,Completed,Credit Card
1738,63,2023-01-10,Completed,Credit Card
1739,597,2024-11-12,Completed,Credit Card
1740,535,2023-08-05,Completed,Net Banking
1741,533,2024-09-09,Completed,Net Banking
1742,776,2024-04-29,Completed,Wallet
1743,345,2024-03-15,Completed,UPI
1744,246,2023-11-19,Completed,Net Banking
1745,626,2024-01-23,Completed,UPI
1746,103,2023-12-05,Completed,Net Banking
1747,743,2024-02-16,Completed,Credit Card
1748,126,2024-09-08,Cancelled,UPI
1749,378,2023-09-12,Completed,Wallet
1750,487,2024-11-05,Cancelled,Net Banking
1751,193,2024-11-07,Completed,UPI
1752,649,2023-01-18,Completed,Credit Card
1753,695,2023-11-30,Completed,Debit Card
1754,497,2024-09-13,Completed,Wallet
1755,357,2023-03-25,Completed,Net Banking
1756,717,2024-11-05,Completed,Net Banking
1757,622,2023-10-28,Completed,Debit Card
1758,586,2024-06-16,Cancelled,Credit Card
1759,510,2023-05-11,Completed,UPI
1760,562,2024-11-20,Completed,Debit Card
1761,119,2024-04-01,Completed,Wallet
1762,250,2023-09-04,Completed,Debit Card
1763,717,2024-11-06,Completed,Credit Card
1764,733,2024-03-21,Completed,Debit Card
1765,393,2023-12-01,Completed,Debit Card
1766,682,2023-09-21,Completed,Credit Card
1767,140,2024-11-12,Cancelled,Net Banking
1768,709,2023-04-03,Completed,Debit Card
1769,785,2024-08-12,Cancelled,Credit Card
1770,352,2024-10-21,Completed,Net Banking
1771,658,2024-10-31,Cancelled,Net Banking
1772,229,2023-08-27,Completed,Credit Card
1773,90,2023-10-25,Completed,Credit Card
1774,759,2023-12-15,Cancelled,Debit Card
1775,587,2023-04-29,Completed,Debit Card
1776,390,2023-11-17,Cancelled,Credit Card
1777,64,2023-11-15,Cancelled,Wallet
1778,398,2023-07-14,Completed,UPI
1779,696,2024-01-09,Completed,Wallet
1780,617,2024-11-10,Cancelled,Debit Card
1781,405,2023-04-20,Completed,Wallet
1782,324,2024-04-16,Completed,UPI
1783,512,2023-08-13,Completed,Debit Card
1784,291,2024-09-07,Completed,Credit Card
1785,328,2024-09-05,Completed,Wallet
1786,281,2023-05-07,Cancelled,Net Banking
1787,221,2024-10-08,Completed,UPI
1788,61,2024-01-21,Completed,Debit Card
1789,751,2023-08-04,Completed,Credit Card
1790,500,2023-07-03,Completed,UPI
1791,164,2024-11-06,Completed,Wallet
1792,346,2024-02-06,Completed,Net Banking
1793,776,2023-12-23,Completed,Net Banking
1794,541,2023-03-15,Completed,UPI
1795,718,2023-07-19,Cancelled,Net Banking
1796,135,2023-04-10,Completed,Wallet
1797,727,2023-02-25,Completed,Net Banking
1798,168,2024-11-01,Cancelled,Debit Card
1799,713,2024-03-28,Completed,UPI
1800,215,2023-05-29,Completed,Debit Card
1801,10,2024-10-28,Completed,Wallet
1802,695,2023-04-15,Completed,Net Banking
1803,696,2024-03-13,Completed,Credit Card
1804,365,2023-04-09,Completed,Debit Card
1805,121,2023-02-23,Cancelled,UPI
1806,445,2024-08-30,Completed,Net Banking
1807,35,2023-09-08,Completed,Debit Card
1808,501,2024-02-11,Completed,Wallet
1809,669,2023-06-26,Completed,Credit Card
1810,666,2024-04-19,Completed,UPI
1811,669,2024-10-09,Completed,UPI
1812,123,2023-01-12,Completed,Credit Card
1813,501,2023-05-05,Cancelled,Debit Card
1814,601,2023-01-24,Cancelled,Wallet
1815,281,2024-05-06,Completed,Wallet
1816,394,2023-07-05,Completed,Net Banking
1817,586,2023-11-02,Completed,Credit Card
1818,66,2023-11-30,Cancelled,Debit Card
1819,718,2024-02-20,Completed,Net Banking
1820,550,2024-07-23,Cancelled,Net Banking
1821,532,2023-03-07,Cancelled,Wallet
1822,128,2024-10-29,Completed,Credit Card
1823,614,2023-07-05,Completed,Credit Card
1824,458,2024-07-22,Completed,Credit Card
1825,132,2023-02-10,Cancelled,Debit Card
1826,166,2024-10-30,Completed,Wallet
1827,772,2023-09-20,Completed,Credit Card
1828,519,2023-05-08,Completed,UPI
1829,176,2024-07-11,Completed,Credit Card
1830,308,2023-09-12,Completed,Wallet
1831,675,2023-10-28,Cancelled,Net Banking
1832,591,2023-05-24,Completed,UPI
1833,361,2024-06-19,Cancelled,Wallet
1834,215,2024-06-06,Completed,Credit Card
1835,38,2023-08-31,Completed,Debit Card
1836,221,2023-11-03,Completed,Wallet
1837,222,2024-07-19,Cancelled,UPI
1838,132,2023-10-12,Cancelled,Net Banking
1839,564,2023-03-18,Completed,UPI
1840,666,2024-01-26,Completed,Net Banking
1841,86,2024-04-12,Completed,Net Banking
1842,549,2023-05-27,Completed,Credit Card
1843,751,2024-10-06,Completed,Debit Card
1844,578,2024-01-17,Cancelled,Wallet
1845,430,2023-06-17,Completed,UPI
1846,389,2024-03-20,Completed,Wallet
1847,80,2023-09-11,Completed,Credit Card
1848,113,2024-06-28,Cancelled,Net Banking
1849,338,2023-03-09,Completed,UPI
1850,797,2023-12-08,Completed,Debit Card
1851,281,2023-08-20,Completed,Credit Card
1852,228,2024-01-22,Completed,Credit Card
1853,180,2023-05-07,Cancelled,UPI
1854,502,2024-08-25,Completed,Wallet
1855,718,2023-12-24,Cancelled,UPI
1856,278,2024-07-18,Cancelled,Credit Card
1857,175,2023-02-19,Completed,Net Banking
1858,354,2023-07-05,Cancelled,Wallet
1859,413,2024-08-31,Completed,Wallet
1860,266,2023-05-11,Completed,Wallet
1861,674,2023-06-09,Completed,Debit Card
1862,582,2024-01-23,Completed,Credit Card
1863,380,2024-10-16,Completed,Wallet
1864,724,2024-03-04,Completed,Debit Card
1865,363,2024-03-25,Completed,Wallet
1866,283,2023-10-21,Completed,Wallet
1867,313,2023-08-23,Completed,UPI
1868,790,2024-02-21,Completed,Credit Card
1869,82,2024-10-11,Completed,Debit Card
1870,170,2023-04-06,Cancelled,Credit Card
1871,762,2023-03-28,Completed,Wallet
1872,11,2024-05-19,Completed,Wallet
1873,492,2023-05-20,Completed,Wallet
1874,546,2024-11-24,Completed,Net Banking
1875,632,2023-01-15,Completed,Credit Card
1876,720,2024-03-11,Cancelled,UPI
1877,757,2023-09-08,Cancelled,Wallet
1878,622,2023-02-13,Completed,Debit Card
1879,783,2024-11-21,Cancelled,Debit Card
1880,77,2023-06-29,Completed,Debit Card
1881,362,2024-06-10,Completed,Net Banking
1882,389,2024-05-22,Completed,UPI
1883,347,2023-04-26,Completed,Wallet
1884,298,2023-05-01,Completed,Net Banking
1885,272,2023-10-28,Completed,Credit Card
1886,583,2024-10-08,Completed,Debit Card
1887,659,2023-11-09,Cancelled,Credit Card
1888,633,2024-04-19,Completed,Credit Card
1889,7,2023-12-31,Cancelled,Net Banking
1890,306,2023-12-03,Completed,Credit Card
1891,359,2023-01-06,Completed,Net Banking
1892,10,2023-12-30,Completed,Net Banking
1893,203,2024-05-18,Completed,Wallet
1894,158,2024-06-10,Completed,Credit Card
1895,8,2024-05-14,Completed,UPI
1896,482,2023-08-20,Completed,UPI
1897,374,2023-11-03,Completed,Debit Card
1898,276,2024-07-03,Completed,Net Banking
1899,450,2024-11-03,Completed,Debit Card
1900,766,2023-12-29,Completed,Credit Card
1901,727,2024-01-03,Completed,Credit Card
1902,292,2023-07-14,Completed,Debit Card
1903,432,2024-02-09,Completed,Credit Card
1904,683,2023-06-14,Completed,Net Banking
1905,273,2024-11-12,Completed,Net Banking
1906,564,2024-05-15,Completed,Debit Card
1907,770,2023-11-29,Completed,Wallet
1908,135,2024-02-03,Completed,Credit Card
1909,130,2023-01-22,Completed,UPI
1910,14,2024-05-27,Completed,Credit Card
1911,351,2024-11-25,Completed,Wallet
1912,445,2023-01-09,Completed,UPI
1913,498,2023-10-16,Completed,Net Banking
1914,633,2023-09-11,Completed,Wallet
1915,256,2023-07-11,Completed,Credit Card
1916,718,2023-09-27,Completed,Net Banking
1917,486,2023-07-23,Completed,Wallet
1918,186,2024-09-17,Completed,Wallet
1919,650,2024-10-06,Completed,Debit Card
1920,136,2023-05-04,Completed,Credit Card
1921,197,2023-10-08,Completed,Net Banking
1922,632,2023-01-19,Completed,Credit Card
1923,390,2023-02-22,Completed,Wallet
1924,717,2023-11-10,Completed,Debit Card
1925,437,2023-12-11,Completed,Credit Card
1926,438,2024-06-06,Completed,UPI
1927,276,2023-04-23,Completed,UPI
1928,729,2023-12-26,Completed,Debit Card
1929,49,2023-11-24,Completed,Credit Card
1930,54,2023-01-01,Completed,Debit Card
1931,484,2023-10-20,Completed,Wallet
1932,442,2023-04-14,Completed,UPI
1933,373,2024-05-18,Completed,UPI
1934,100,2023-04-25,Completed,Wallet
1935,340,2023-05-14,Completed,UPI
1936,542,2024-08-26,Cancelled,UPI
1937,666,2023-09-01,Completed,Debit Card
1938,394,2024-08-21,Completed,Credit Card
1939,645,2023-05-14,Cancelled,Credit Card
1940,601,2023-02-12,Completed,Debit Card
1941,102,2024-04-01,Completed,Wallet
1942,352,2024-09-25,Completed,Net Banking
1943,547,2023-07-26,Completed,Credit Card
1944,197,2023-05-11,Completed,Wallet
1945,778,2023-09-16,Cancelled,UPI
1946,460,2024-01-10,Completed,Net Banking
1947,495,2023-03-11,Completed,Wallet
1948,23,2024-05-30,Completed,Wallet
1949,714,2023-10-08,Completed,UPI
1950,580,2023-02-16,Completed,Debit Card
1951,507,2024-02-12,Cancelled,Wallet
1952,170,2023-03-18,Completed,Wallet
1953,576,2024-01-29,Completed,Net Banking
1954,279,2024-09-13,Completed,Debit Card
1955,164,2023-01-04,Cancelled,Debit Card
1956,714,2024-08-29,Completed,Wallet
1957,516,2024-04-11,Cancelled,UPI
1958,226,2023-11-07,Completed,UPI
1959,122,2024-07-19,Completed,Debit Card
1960,547,2023-02-16,Completed,UPI
1961,655,2023-02-10,Completed,UPI
1962,277,2023-05-17,Completed,Debit Card
1963,548,2023-08-04,Completed,Credit Card
