order_item_id,order_id,product_id,quantity,unit_price
4442,1795,64,3,145.96
4443,1795,22,1,76.44
4444,1796,99,1,165.85
4445,1796,78,3,121.92
4446,1796,77,2,388.93
4447,1796,45,3,389.0
4448,1797,63,2,50.39
4449,1797,94,3,55.58
4450,1798,109,1,59.93
4451,1799,98,2,126.02
4452,1799,15,3,432.48
4453,1800,83,3,256.0
4454,1801,3,2,281.91
4455,1801,27,2,377.4
4456,1801,106,3,484.52
4457,1802,1,3,214.94
4458,1802,17,2,431.91
4459,1802,92,3,60.94
4460,1803,63,1,50.39
4461,1803,92,2,60.94
4462,1804,53,3,425.47
4463,1804,15,1,432.48
4464,1805,91,3,475.99
4465,1805,34,1,465.42
4466,1805,60,1,297.81
4467,1805,79,1,129.83
4468,1806,114,1,453.49
4469,1806,92,1,60.94
4470,1807,47,1,225.65
4471,1808,62,3,318.0
4472,1808,24,1,358.58
4473,1808,74,1,266.69
4474,1808,33,3,32.51
4475,1809,42,3,410.38
4476,1809,94,3,55.58
4477,1809,12,2,275.6
4478,1810,70,3,356.87
4479,1811,5,2,476.4
4480,1812,11,2,65.47
4481,1813,25,3,249.83
4482,1813,85,1,434.36
4483,1813,29,3,321.07
4484,1814,82,3,142.92
4485,1814,22,1,76.44
4486,1815,37,1,330.75
4487,1815,7,3,213.66
4488,1815,42,3,410.38
4489,1816,25,3,249.83
4490,1816,27,2,377.4
4491,1816,88,1,190.45
4492,1817,87,3,286.27
4493,1817,104,1,405.72
4494,1817,37,2,330.75
4495,1818,9,1,144.68
4496,1819,115,1,471.72
4497,1819,39,2,220.32
4498,1820,34,3,465.42
4499,1820,87,2,286.27
4500,1820,83,1,256.0
4501,1820,83,1,256.0
4502,1821,71,1,476.98
4503,1821,103,1,237.04
4504,1821,110,1,40.22
4505,1821,117,2,344.77
4506,1822,85,1,434.36
4507,1822,50,1,182.25
4508,1822,86,1,281.01
4509,1823,108,1,282.42
4510,1823,78,2,121.92
4511,1823,117,3,344.77
4512,1823,90,2,21.72
4513,1824,36,3,442.25
4514,1824,49,3,449.33
4515,1824,89,2,382.64
4516,1825,76,1,431.09
4517,1825,93,3,480.98
4518,1826,87,3,286.27
4519,1827,115,1,471.72
4520,1827,104,2,405.72
4521,1828,16,2,112.84
4522,1828,47,2,225.65
4523,1828,107,1,137.48
4524,1829,72,3,91.81
4525,1829,97,3,46.67
4526,1829,44,2,60.57
4527,1830,37,1,330.75
4528,1830,38,2,35.38
4529,1830,52,2,304.0
4530,1831,80,1,97.69
4531,1832,2,2,101.02
4532,1833,74,3,266.69
4533,1833,119,3,313.4
4534,1833,61,2,462.06
4535,1833,6,1,482.28
4536,1834,54,1,307.39
4537,1834,14,3,155.88
4538,1834,72,2,91.81
4539,1835,11,2,65.47
4540,1835,68,3,52.24
4541,1835,81,3,120.01
4542,1835,29,1,321.07
4543,1836,56,2,65.24
4544,1836,89,3,382.64
4545,1836,93,3,480.98
4546,1836,98,1,126.02
4547,1837,24,3,358.58
4548,1837,80,3,97.69
4549,1838,47,2,225.65
4550,1838,44,1,60.57
4551,1838,109,2,59.93
4552,1839,26,2,193.83
4553,1839,5,2,476.4
4554,1840,97,2,46.67
4555,1840,48,1,460.75
4556,1840,27,1,377.4
4557,1840,72,2,91.81
4558,1841,105,1,419.6
4559,1841,102,2,69.16
4560,1842,5,2,476.4
4561,1843,45,3,389.0
4562,1843,46,1,43.52
4563,1843,104,1,405.72
4564,1844,40,1,243.64
4565,1844,109,3,59.93
4566,1845,12,3,275.6
4567,1845,93,3,480.98
4568,1845,22,1,76.44
4569,1846,42,3,410.38
4570,1846,29,2,321.07
4571,1847,36,1,442.25
4572,1848,81,2,120.01
4573,1848,20,1,168.59
4574,1848,67,1,367.68
4575,1849,65,3,487.41
4576,1849,5,2,476.4
4577,1850,4,3,164.14
4578,1850,112,3,136.82
4579,1850,7,3,213.66
4580,1851,92,1,60.94
4581,1851,7,2,213.66
4582,1851,56,1,65.24
4583,1851,27,2,377.4
4584,1852,6,3,482.28
4585,1852,31,2,141.58
4586,1853,82,3,142.92
4587,1853,13,3,277.71
4588,1854,36,3,442.25
4589,1854,93,1,480.98
4590,1854,90,1,21.72
4591,1855,93,2,480.98
4592,1855,1,1,214.94
4593,1855,17,2,431.91
4594,1855,83,3,256.0
4595,1856,118,3,144.74
4596,1856,52,3,304.0
4597,1856,65,1,487.41
4598,1857,1,1,214.94
4599,1857,13,1,277.71
4600,1857,52,1,304.0
4601,1858,89,1,382.64
4602,1859,47,1,225.65
4603,1860,46,3,43.52
4604,1860,73,3,388.0
4605,1860,16,1,112.84
4606,1861,77,1,388.93
4607,1861,85,3,434.36
4608,1862,2,1,101.02
4609,1863,120,1,442.56
4610,1863,81,1,120.01
4611,1864,9,2,144.68
4612,1865,116,3,412.63
4613,1865,26,3,193.83
4614,1865,10,1,287.17
4615,1866,89,3,382.64
4616,1866,116,1,412.63
4617,1866,15,2,432.48
4618,1867,20,3,168.59
4619,1867,58,2,199.55
4620,1867,75,2,253.11
4621,1867,59,2,277.71
4622,1868,76,1,431.09
4623,1869,8,3,50.51
4624,1870,86,2,281.01
4625,1870,28,3,170.37
4626,1870,17,3,431.91
4627,1871,14,2,155.88
4628,1872,10,2,287.17
4629,1872,65,1,487.41
4630,1872,41,3,343.19
4631,1873,68,1,52.24
4632,1874,88,1,190.45
4633,1874,85,3,434.36
4634,1874,42,3,410.38
4635,1874,35,2,496.0
4636,1875,28,3,170.37
4637,1875,23,3,434.85
4638,1875,49,2,449.33
4639,1875,58,1,199.55
4640,1876,8,3,50.51
4641,1876,63,2,50.39
4642,1876,72,3,91.81
4643,1877,115,3,471.72
4644,1877,40,2,243.64
4645,1877,1,2,214.94
4646,1877,71,2,476.98
4647,1878,97,3,46.67
4648,1878,39,1,220.32
4649,1878,3,3,281.91
4650,1879,19,3,181.9
4651,1879,47,1,225.65
4652,1879,59,1,277.71
4653,1879,82,2,142.92
4654,1880,76,1,431.09
4655,1880,65,3,487.41
4656,1881,49,3,449.33
4657,1881,8,2,50.51
4658,1882,19,1,181.9
4659,1882,103,1,237.04
4660,1883,20,1,168.59
4661,1883,64,1,145.96
4662,1884,85,3,434.36
4663,1884,44,1,60.57
4664,1884,85,1,434.36
4665,1885,89,1,382.64
4666,1885,23,3,434.85
4667,1885,100,2,76.69
4668,1886,71,1,476.98
4669,1886,88,2,190.45
4670,1887,26,3,193.83
4671,1887,84,3,404.13
4672,1887,101,3,61.77
4673,1887,87,1,286.27
4674,1888,51,2,145.71
4675,1889,59,1,277.71
4676,1889,23,2,434.85
4677,1889,89,3,382.64
4678,1889,76,3,431.09
4679,1890,91,3,475.99
4680,1890,97,3,46.67
4681,1890,25,3,249.83
4682,1891,60,3,297.81
4683,1892,117,3,344.77
4684,1892,63,3,50.39
4685,1893,25,1,249.83
4686,1893,22,3,76.44
4687,1894,66,1,297.35
4688,1895,38,2,35.38
4689,1895,7,2,213.66
4690,1896,80,1,97.69
4691,1896,117,3,344.77
4692,1896,116,3,412.63
4693,1896,52,3,304.0
4694,1897,62,3,318.0
4695,1897,98,1,126.02
4696,1898,120,1,442.56
4697,1899,8,1,50.51
4698,1899,16,3,112.84
4699,1899,60,1,297.81
4700,1900,39,1,220.32
4701,1900,24,3,358.58
4702,1900,72,2,91.81
4703,1901,89,1,382.64
4704,1901,95,1,353.41
4705,1902,19,3,181.9
4706,1902,7,1,213.66
4707,1902,1,2,214.94
4708,1903,103,2,237.04
4709,1903,1,1,214.94
4710,1904,101,3,61.77
4711,1904,22,3,76.44
4712,1905,53,2,425.47
4713,1906,109,2,59.93
4714,1906,87,3,286.27
4715,1907,96,3,294.58
4716,1907,94,3,55.58
4717,1908,54,1,307.39
4718,1909,80,2,97.69
4719,1909,9,3,144.68
4720,1909,96,3,294.58
4721,1909,30,2,204.88
4722,1910,77,2,388.93
4723,1910,20,2,168.59
4724,1911,80,1,97.69
4725,1911,56,1,65.24
4726,1912,1,3,214.94
4727,1912,72,3,91.81
4728,1913,27,3,377.4
4729,1913,40,1,243.64
4730,1913,80,1,97.69
4731,1913,5,2,476.4
4732,1914,27,3,377.4
4733,1914,63,1,50.39
4734,1914,87,3,286.27
4735,1914,30,2,204.88
4736,1915,3,3,281.91
4737,1916,88,1,190.45
4738,1916,108,2,282.42
4739,1916,34,2,465.42
4740,1916,36,1,442.25
4741,1917,21,2,141.0
4742,1917,56,3,65.24
4743,1918,76,1,431.09
4744,1918,95,1,353.41
4745,1918,93,1,480.98
4746,1919,23,1,434.85
4747,1919,119,3,313.4
4748,1920,109,1,59.93
4749,1920,50,1,182.25
4750,1921,53,1,425.47
4751,1921,19,3,181.9
4752,1922,58,2,199.55
4753,1922,54,1,307.39
4754,1923,86,3,281.01
4755,1923,101,3,61.77
4756,1923,51,3,145.71
4757,1923,36,1,442.25
4758,1924,3,2,281.91
4759,1924,53,3,425.47
4760,1924,45,3,389.0
4761,1924,68,3,52.24
4762,1925,94,2,55.58
4763,1926,13,2,277.71
4764,1926,7,2,213.66
4765,1926,48,1,460.75
4766,1926,59,3,277.71
4767,1927,95,2,353.41
4768,1928,54,3,307.39
4769,1928,104,1,405.72
4770,1928,106,1,484.52
4771,1929,47,3,225.65
4772,1930,29,1,321.07
4773,1930,113,1,106.9
4774,1930,54,3,307.39
4775,1931,119,2,313.4
4776,1931,94,3,55.58
4777,1932,89,2,382.64
4778,1932,62,1,318.0
4779,1932,97,2,46.67
4780,1932,93,3,480.98
4781,1933,104,2,405.72
4782,1934,118,3,144.74
4783,1934,27,3,377.4
4784,1934,110,3,40.22
4785,1934,118,1,144.74
4786,1935,69,2,308.33
4787,1935,53,3,425.47
4788,1935,116,2,412.63
4789,1936,1,3,214.94
4790,1936,2,3,101.02
4791,1937,17,3,431.91
4792,1938,72,3,91.81
4793,1938,23,2,434.85
4794,1939,77,2,388.93
4795,1939,6,3,482.28
4796,1939,36,2,442.25
4797,1939,80,3,97.69
4798,1940,41,1,343.19
4799,1940,77,3,388.93
4800,1940,45,2,389.0
4801,1940,92,3,60.94
4802,1941,38,1,35.38
4803,1942,2,2,101.02
4804,1942,90,1,21.72
4805,1942,3,2,281.91
4806,1943,21,2,141.0
4807,1943,92,2,60.94
4808,1944,41,3,343.19
4809,1944,72,2,91.81
4810,1945,8,3,50.51
4811,1945,102,3,69.16
4812,1945,50,1,182.25
4813,1945,9,2,144.68
4814,1946,12,1,275.6
4815,1946,74,3,266.69
4816,1946,61,3,462.06
4817,1947,21,2,141.0
4818,1948,52,3,304.0
4819,1948,80,2,97.69
4820,1948,26,1,193.83
4821,1949,91,2,475.99
4822,1949,29,3,321.07
4823,1949,109,2,59.93
4824,1949,53,1,425.47
4825,1950,105,3,419.6
4826,1950,61,3,462.06
4827,1950,19,2,181.9
4828,1950,11,2,65.47
4829,1951,73,3,388.0
4830,1952,104,3,405.72
4831,1953,52,2,304.0
4832,1953,26,3,193.83
4833,1953,40,3,243.64
4834,1953,20,2,168.59
4835,1954,89,3,382.64
4836,1954,96,2,294.58
4837,1954,99,3,165.85
4838,1955,113,2,106.9
4839,1955,52,2,304.0
4840,1955,76,1,431.09
4841,1956,96,3,294.58
4842,1956,50,3,182.25
4843,1957,79,1,129.83
4844,1957,87,2,286.27
4845,1957,39,2,220.32
4846,1958,102,2,69.16
4847,1958,46,2,43.52
4848,1959,2,1,101.02
4849,1959,18,2,78.23
4850,1959,57,3,445.48
4851,1960,16,2,112.84
4852,1961,32,3,293.19
4853,1961,18,3,78.23
4854,1961,101,1,61.77
4855,1962,28,2,170.37
4856,1962,56,2,65.24
4857,1962,96,1,294.58
4858,1963,112,3,136.82
4859,1963,39,3,220.32
4860,1964,13,1,277.71
4861,1964,78,2,121.92
4862,1964,35,1,496.0
4863,1964,71,1,476.98
4864,1965,82,1,142.92
4865,1966,83,1,256.0
4866,1966,61,2,462.06
4867,1966,80,1,97.69
4868,1966,41,2,343.19
4869,1967,95,2,353.41
4870,1967,53,3,425.47
4871,1967,111,3,413.6
4872,1967,118,1,144.74
4873,1968,90,3,21.72
4874,1969,77,2,388.93
4875,1969,98,3,126.02
4876,1970,98,2,126.02
4877,1970,110,3,40.22
4878,1970,51,1,145.71
4879,1971,56,1,65.24
4880,1971,83,3,256.0
4881,1972,107,3,137.48
4882,1972,20,1,168.59
4883,1973,33,2,32.51
4884,1973,87,2,286.27
4885,1973,58,3,199.55
4886,1974,12,3,275.6
4887,1974,106,3,484.52
4888,1975,4,2,164.14
4889,1975,52,3,304.0
4890,1975,117,1,344.77
4891,1975,26,3,193.83
4892,1976,92,2,60.94
4893,1976,118,1,144.74
4894,1976,79,1,129.83
4895,1977,115,2,471.72
4896,1977,2,2,101.02
4897,1978,89,1,382.64
4898,1979,4,1,164.14
4899,1980,10,3,287.17
4900,1981,101,3,61.77
4901,1981,82,2,142.92
4902,1981,91,3,475.99
4903,1982,20,1,168.59
4904,1982,11,3,65.47
4905,1982,106,3,484.52
4906,1982,19,2,181.9
4907,1983,13,1,277.71
4908,1983,43,2,244.07
4909,1984,66,2,297.35
4910,1984,110,1,40.22
4911,1984,14,3,155.88
4912,1984,18,2,78.23
4913,1985,1,2,214.94
4914,1985,90,3,21.72
4915,1986,108,2,282.42
4916,1986,19,2,181.9
4917,1986,34,3,465.42
4918,1987,37,3,330.75
4919,1988,40,3,243.64
4920,1988,59,1,277.71
4921,1988,77,3,388.93
4922,1988,102,1,69.16
4923,1989,61,1,462.06
4924,1989,116,2,412.63
4925,1989,114,3,453.49
4926,1989,106,1,484.52
4927,1990,78,1,121.92
4928,1991,55,2,394.06
4929,1991,72,2,91.81
4930,1992,101,1,61.77
4931,1993,52,2,304.0
4932,1993,13,2,277.71
4933,1994,78,2,121.92
4934,1994,70,1,356.87
4935,1994,112,3,136.82
4936,1995,87,2,286.27
4937,1996,10,2,287.17
4938,1996,7,3,213.66
4939,1996,9,2,144.68
4940,1996,30,2,204.88
4941,1997,38,2,35.38
4942,1997,79,1,129.83
4943,1997,22,2,76.44
4944,1997,82,1,142.92
4945,1998,27,1,377.4
4946,1998,28,1,170.37
4947,1998,22,1,76.44
4948,1998,115,2,471.72
4949,1999,12,3,275.6
4950,1999,20,3,168.59
4951,1999,76,2,431.09
4952,2000,70,1,356.87
4953,2000,78,2,121.92
4954,2000,119,2,313.4
4955,2000,96,1,294.58
4956,2001,3,1,281.91
4957,2001,50,1,182.25
4958,2002,7,2,213.66
4959,2003,110,1,40.22
4960,2003,38,3,35.38
4961,2004,9,2,144.68
4962,2004,7,1,213.66
4963,2004,45,2,389.0
4964,2005,60,2,297.81
4965,2005,30,2,204.88
4966,2005,72,2,91.81
4967,2005,81,2,120.01
4968,2006,97,3,46.67
4969,2006,80,2,97.69
4970,2006,83,2,256.0
4971,2007,50,3,182.25
4972,2007,112,2,136.82
4973,2008,59,1,277.71
4974,2008,102,1,69.16
4975,2008,43,1,244.07
4976,2009,40,2,243.64
4977,2009,33,1,32.51
4978,2010,44,1,60.57
4979,2010,102,1,69.16
4980,2010,13,2,277.71
4981,2010,3,2,281.91
4982,2011,12,1,275.6
4983,2011,85,1,434.36
4984,2011,115,1,471.72
4985,2012,86,1,281.01
4986,2013,4,2,164.14
4987,2013,76,1,431.09
4988,2014,69,1,308.33
4989,2014,40,1,243.64
4990,2015,20,1,168.59
4991,2015,32,3,293.19
4992,2015,119,1,313.4
4993,2015,67,3,367.68
4994,2016,15,2,432.48
4995,2016,37,1,330.75
4996,2016,50,2,182.25
4997,2016,82,2,142.92
4998,2017,71,3,476.98
4999,2017,13,2,277.71
5000,2018,58,3,199.55
5001,2018,25,3,249.83
5002,2018,67,2,367.68
5003,2019,65,1,487.41
5004,2019,23,1,434.85
5005,2019,100,3,76.69
5006,2020,63,1,50.39
5007,2020,113,3,106.9
5008,2020,68,2,52.24
5009,2021,101,3,61.77
5010,2021,19,2,181.9
5011,2022,66,2,297.35
5012,2023,40,3,243.64
5013,2024,45,2,389.0
5014,2024,10,2,287.17
5015,2024,46,3,43.52
5016,2025,11,2,65.47
5017,2026,6,1,482.28
5018,2027,75,1,253.11
5019,2027,87,3,286.27
5020,2027,98,3,126.02
5021,2028,79,2,129.83
5022,2029,79,3,129.83
5023,2029,9,1,144.68
5024,2029,62,2,318.0
5025,2030,55,2,394.06
5026,2030,75,2,253.11
5027,2030,1,2,214.94
5028,2030,81,2,120.01
5029,2031,21,2,141.0
5030,2031,65,3,487.41
5031,2032,104,2,405.72
5032,2032,114,1,453.49
5033,2033,59,2,277.71
5034,2033,25,3,249.83
5035,2033,110,3,40.22
5036,2034,113,1,106.9
5037,2034,57,2,445.48
5038,2034,15,1,432.48
5039,2035,21,3,141.0
5040,2035,46,2,43.52
5041,2035,103,3,237.04
5042,2036,16,1,112.84
5043,2036,49,2,449.33
5044,2036,21,2,141.0
5045,2036,56,3,65.24
5046,2037,98,1,126.02
5047,2037,120,2,442.56
5048,2038,3,2,281.91
5049,2038,78,3,121.92
5050,2039,55,1,394.06
5051,2040,71,1,476.98
5052,2040,1,3,214.94
5053,2041,17,2,431.91
5054,2041,120,1,442.56
5055,2042,80,3,97.69
5056,2043,51,1,145.71
5057,2043,27,3,377.4
5058,2044,19,2,181.9
5059,2044,5,1,476.4
5060,2045,111,3,413.6
5061,2045,40,3,243.64
5062,2045,56,1,65.24
5063,2045,48,3,460.75
5064,2046,103,2,237.04
5065,2047,23,2,434.85
5066,2047,15,3,432.48
5067,2048,68,1,52.24
5068,2048,65,1,487.41
5069,2048,73,2,388.0
5070,2048,41,3,343.19
5071,2049,103,1,237.04
5072,2049,9,2,144.68
5073,2049,77,3,388.93
5074,2049,29,1,321.07
5075,2050,11,1,65.47
5076,2050,63,1,50.39
5077,2050,78,2,121.92
5078,2051,3,2,281.91
5079,2051,10,2,287.17
5080,2051,46,3,43.52
5081,2052,92,2,60.94
5082,2052,82,3,142.92
5083,2053,26,2,193.83
5084,2053,13,3,277.71
5085,2054,89,1,382.64
5086,2055,104,2,405.72
5087,2056,53,3,425.47
5088,2056,87,2,286.27
5089,2056,41,1,343.19
5090,2056,41,2,343.19
5091,2057,68,2,52.24
5092,2057,78,2,121.92
5093,2057,97,1,46.67
5094,2058,44,2,60.57
5095,2058,2,3,101.02
5096,2058,85,2,434.36
5097,2058,47,1,225.65
5098,2059,12,3,275.6
5099,2059,43,1,244.07
5100,2059,19,2,181.9
5101,2059,74,1,266.69
5102,2060,93,2,480.98
5103,2060,113,1,106.9
5104,2061,14,2,155.88
5105,2061,69,3,308.33
5106,2061,3,2,281.91
5107,2062,13,2,277.71
5108,2062,7,1,213.66
5109,2062,54,3,307.39
5110,2063,54,3,307.39
5111,2064,104,1,405.72
5112,2065,44,3,60.57
5113,2066,71,2,476.98
5114,2066,32,1,293.19
5115,2066,13,3,277.71
5116,2067,86,3,281.01
5117,2068,90,3,21.72
5118,2068,116,3,412.63
5119,2069,13,1,277.71
5120,2069,117,1,344.77
5121,2069,6,3,482.28
5122,2070,82,3,142.92
5123,2071,3,3,281.91
5124,2071,35,3,496.0
5125,2071,92,2,60.94
5126,2071,6,2,482.28
5127,2072,101,3,61.77
5128,2072,72,2,91.81
5129,2073,88,2,190.45
5130,2073,24,3,358.58
5131,2073,100,3,76.69
5132,2073,32,3,293.19
5133,2074,24,3,358.58
5134,2074,33,3,32.51
5135,2074,42,3,410.38
5136,2075,75,3,253.11
5137,2075,24,2,358.58
5138,2075,35,2,496.0
5139,2075,81,1,120.01
5140,2076,31,2,141.58
5141,2076,55,2,394.06
5142,2076,77,3,388.93
5143,2077,87,3,286.27
5144,2077,24,1,358.58
5145,2077,98,3,126.02
5146,2078,89,3,382.64
5147,2079,42,1,410.38
5148,2080,51,1,145.71
5149,2080,65,2,487.41
5150,2081,2,3,101.02
5151,2081,91,3,475.99
5152,2081,19,3,181.9
5153,2081,40,3,243.64
5154,2082,111,1,413.6
5155,2083,15,3,432.48
5156,2083,59,3,277.71
5157,2083,48,1,460.75
5158,2084,42,1,410.38
5159,2084,101,2,61.77
5160,2084,82,1,142.92
5161,2084,58,2,199.55
5162,2085,76,2,431.09
5163,2085,81,2,120.01
5164,2085,31,1,141.58
5165,2086,12,1,275.6
5166,2086,113,2,106.9
5167,2086,60,2,297.81
5168,2087,19,3,181.9
5169,2087,94,2,55.58
5170,2088,100,1,76.69
5171,2089,2,3,101.02
5172,2089,92,1,60.94
5173,2090,107,1,137.48
5174,2091,78,2,121.92
5175,2091,13,3,277.71
5176,2091,84,1,404.13
5177,2092,91,3,475.99
5178,2093,117,3,344.77
5179,2093,103,2,237.04
5180,2094,19,2,181.9
5181,2095,117,3,344.77
5182,2095,55,1,394.06
5183,2095,36,1,442.25
5184,2096,114,1,453.49
5185,2096,50,2,182.25
5186,2097,99,3,165.85
5187,2097,120,1,442.56
5188,2097,31,2,141.58
5189,2097,108,2,282.42
5190,2098,29,3,321.07
5191,2098,57,2,445.48
5192,2099,97,3,46.67
5193,2099,57,1,445.48
5194,2099,39,1,220.32
5195,2099,53,2,425.47
5196,2100,88,3,190.45
5197,2101,86,3,281.01
5198,2101,80,3,97.69
5199,2101,44,3,60.57
5200,2102,25,3,249.83
5201,2103,117,3,344.77
5202,2103,27,1,377.4
5203,2103,20,3,168.59
5204,2103,46,2,43.52
5205,2104,72,1,91.81
5206,2104,103,3,237.04
5207,2105,76,1,431.09
5208,2105,16,3,112.84
5209,2105,80,3,97.69
5210,2105,46,1,43.52
5211,2106,64,3,145.96
5212,2107,99,3,165.85
5213,2107,79,1,129.83
5214,2108,34,1,465.42
5215,2109,106,3,484.52
5216,2109,5,2,476.4
5217,2110,23,1,434.85
5218,2110,59,3,277.71
5219,2110,20,2,168.59
5220,2111,109,1,59.93
5221,2111,22,1,76.44
5222,2111,61,3,462.06
5223,2112,59,1,277.71
5224,2112,80,3,97.69
5225,2112,89,1,382.64
5226,2112,99,3,165.85
5227,2113,30,3,204.88
5228,2113,4,1,164.14
5229,2113,1,3,214.94
5230,2114,9,1,144.68
5231,2115,109,2,59.93
5232,2115,106,1,484.52
5233,2115,56,1,65.24
5234,2116,116,1,412.63
5235,2116,83,3,256.0
5236,2116,109,2,59.93
5237,2117,1,2,214.94
5238,2117,119,1,313.4
5239,2118,36,3,442.25
5240,2118,88,3,190.45
5241,2118,53,2,425.47
5242,2119,81,2,120.01
5243,2119,119,2,313.4
5244,2120,6,2,482.28
5245,2120,39,1,220.32
5246,2121,36,3,442.25
5247,2121,99,2,165.85
5248,2122,50,3,182.25
5249,2122,43,1,244.07
5250,2122,109,1,59.93
5251,2122,7,2,213.66
5252,2123,61,3,462.06
5253,2123,67,1,367.68
5254,2124,100,3,76.69
5255,2125,15,3,432.48
5256,2125,118,2,144.74
5257,2125,10,2,287.17
5258,2126,6,2,482.28
5259,2127,84,2,404.13
5260,2127,100,3,76.69
5261,2127,74,1,266.69
5262,2128,78,3,121.92
5263,2129,84,2,404.13
5264,2129,50,2,182.25
5265,2129,68,1,52.24
5266,2130,71,3,476.98
5267,2130,37,1,330.75
5268,2130,90,2,21.72
5269,2130,44,2,60.57
5270,2131,4,1,164.14
5271,2132,14,2,155.88
5272,2132,80,1,97.69
5273,2132,69,2,308.33
5274,2132,30,3,204.88
5275,2133,19,3,181.9
5276,2134,11,3,65.47
5277,2134,85,1,434.36
5278,2135,74,2,266.69
5279,2135,96,1,294.58
5280,2135,85,2,434.36
5281,2135,115,1,471.72
5282,2136,48,3,460.75
5283,2136,84,3,404.13
5284,2137,102,3,69.16
5285,2137,41,2,343.19
5286,2137,7,2,213.66
5287,2137,112,1,136.82
5288,2138,93,1,480.98
5289,2138,8,2,50.51
5290,2138,84,1,404.13
5291,2139,120,2,442.56
5292,2140,108,2,282.42
5293,2140,102,1,69.16
5294,2140,104,3,405.72
5295,2141,77,1,388.93
5296,2141,50,1,182.25
5297,2141,77,1,388.93
5298,2141,90,3,21.72
5299,2142,119,2,313.4
5300,2142,22,3,76.44
5301,2142,96,1,294.58
5302,2142,84,2,404.13
5303,2143,40,2,243.64
5304,2143,68,2,52.24
5305,2143,88,1,190.45
5306,2144,107,1,137.48
5307,2144,79,1,129.83
5308,2144,26,1,193.83
5309,2145,110,1,40.22
5310,2146,45,1,389.0
5311,2146,59,1,277.71
5312,2146,16,2,112.84
5313,2146,105,1,419.6
5314,2147,60,2,297.81
5315,2147,31,1,141.58
5316,2147,62,2,318.0
5317,2147,62,1,318.0
5318,2148,113,2,106.9
5319,2149,51,3,145.71
5320,2149,57,2,445.48
5321,2149,22,2,76.44
5322,2150,81,3,120.01
5323,2151,1,3,214.94
5324,2151,73,2,388.0
5325,2152,26,1,193.83
5326,2152,113,3,106.9
5327,2153,8,3,50.51
5328,2153,78,1,121.92
5329,2153,34,2,465.42
5330,2153,5,2,476.4
5331,2154,58,2,199.55
5332,2154,39,3,220.32
5333,2154,68,3,52.24
5334,2154,117,3,344.77
5335,2155,79,3,129.83
5336,2156,61,1,462.06
5337,2156,115,3,471.72
5338,2157,28,3,170.37
5339,2157,92,3,60.94
5340,2157,93,2,480.98
5341,2158,91,2,475.99
5342,2158,110,2,40.22
5343,2158,108,1,282.42
5344,2159,91,2,475.99
5345,2159,46,3,43.52
5346,2160,101,1,61.77
5347,2160,18,2,78.23
5348,2160,107,1,137.48
5349,2160,97,2,46.67
5350,2161,113,1,106.9
5351,2161,38,1,35.38
5352,2161,75,3,253.11
5353,2162,76,3,431.09
5354,2162,3,3,281.91
5355,2162,61,1,462.06
5356,2162,69,1,308.33
5357,2163,97,2,46.67
5358,2163,100,3,76.69
5359,2163,7,1,213.66
5360,2163,21,1,141.0
5361,2164,71,1,476.98
5362,2164,120,3,442.56
5363,2164,110,3,40.22
5364,2165,60,3,297.81
5365,2166,64,1,145.96
5366,2166,36,3,442.25
5367,2166,13,2,277.71
5368,2166,82,2,142.92
5369,2167,55,3,394.06
5370,2167,106,1,484.52
5371,2167,57,3,445.48
5372,2168,86,1,281.01
5373,2168,11,2,65.47
5374,2169,81,2,120.01
5375,2169,96,2,294.58
5376,2169,107,1,137.48
5377,2170,100,1,76.69
5378,2170,113,1,106.9
5379,2170,68,3,52.24
5380,2171,94,3,55.58
5381,2172,86,3,281.01
5382,2173,65,2,487.41
5383,2174,66,3,297.35
5384,2174,50,3,182.25
5385,2175,73,1,388.0
5386,2175,99,1,165.85
5387,2175,114,3,453.49
5388,2175,98,1,126.02
5389,2176,114,1,453.49
5390,2176,118,2,144.74
5391,2176,78,2,121.92
5392,2176,1,1,214.94
5393,2177,119,2,313.4
5394,2178,20,3,168.59
5395,2179,6,1,482.28
5396,2179,60,1,297.81
5397,2180,52,3,304.0
5398,2181,20,2,168.59
5399,2181,94,2,55.58
5400,2181,68,1,52.24
5401,2182,15,2,432.48
5402,2183,43,1,244.07
5403,2183,91,1,475.99
5404,2183,43,1,244.07
5405,2184,67,3,367.68
5406,2184,78,3,121.92
5407,2184,99,3,165.85
5408,2184,93,2,480.98
5409,2185,57,3,445.48
5410,2186,114,1,453.49
5411,2186,65,2,487.41
5412,2187,97,1,46.67
5413,2187,112,3,136.82
5414,2187,115,3,471.72
5415,2188,39,1,220.32
5416,2189,71,3,476.98
5417,2189,84,3,404.13
5418,2189,25,2,249.83
5419,2189,40,1,243.64
5420,2190,94,1,55.58
5421,2190,95,2,353.41
5422,2191,57,1,445.48
5423,2191,13,3,277.71
5424,2191,16,3,112.84
5425,2191,22,3,76.44
5426,2192,48,1,460.75
5427,2192,61,3,462.06
5428,2192,77,2,388.93
5429,2192,10,2,287.17
5430,2193,51,1,145.71
5431,2193,58,1,199.55
5432,2193,60,1,297.81
5433,2193,31,2,141.58
5434,2194,67,2,367.68
5435,2195,99,1,165.85
5436,2195,80,1,97.69
5437,2195,99,2,165.85
5438,2196,101,2,61.77
5439,2197,111,1,413.6
