transaction_id,user_id,merchant_id,amount,status,transaction_time
15564,79,40,58.09,approved,2024-04-01 09:37:00
15565,705,109,52.51,approved,2024-06-19 08:23:00
15566,186,85,185.72,approved,2024-02-23 02:41:00
15567,1332,20,24.62,approved,2024-01-11 09:50:00
15568,298,48,91.36,approved,2024-04-20 15:32:00
15569,1671,32,63.64,approved,2024-03-13 22:51:00
15570,610,47,16.69,approved,2024-01-09 09:50:00
15571,1760,87,203.51,approved,2024-01-27 08:26:00
15572,1133,23,17.09,approved,2024-05-22 23:36:00
15573,1480,31,12.83,approved,2024-01-20 11:46:00
15574,505,33,138.43,approved,2024-01-25 02:57:00
15575,966,47,21.43,approved,2024-05-19 15:32:00
15576,760,57,15.6,approved,2024-03-09 22:06:00
15577,956,24,95.05,approved,2024-04-20 09:18:00
15578,1249,9,20.26,approved,2024-01-21 01:28:00
15579,1472,43,120.0,approved,2024-02-23 07:16:00
15580,1210,4,10.89,approved,2024-05-16 06:11:00
15581,585,81,47.9,approved,2024-02-17 02:32:00
15582,398,115,7.18,approved,2024-01-16 11:43:00
15583,1068,109,50.73,approved,2024-05-08 18:00:00
15584,416,83,105.67,approved,2024-02-24 11:01:00
15585,510,56,50.6,approved,2024-06-09 17:35:00
15586,1260,48,90.32,declined,2024-02-10 23:08:00
15587,1875,102,124.38,approved,2024-01-16 09:25:00
15588,1816,5,122.76,approved,2024-05-04 19:45:00
15589,1338,110,34.79,approved,2024-01-29 12:59:00
15590,1361,75,45.8,approved,2024-03-29 01:47:00
15591,991,16,20.58,approved,2024-05-03 11:07:00
15592,1316,14,263.2,approved,2024-02-28 09:07:00
15593,33,53,60.61,approved,2024-01-27 18:35:00
15594,1400,75,79.82,approved,2024-01-21 21:05:00
15595,1943,87,113.69,approved,2024-06-19 10:00:00
15596,958,78,22.23,approved,2024-01-24 00:43:00
15597,799,116,9.66,approved,2024-05-22 09:44:00
15598,1966,44,13.73,approved,2024-05-27 06:07:00
15599,132,117,56.86,declined,2024-03-23 06:26:00
15600,438,110,44.27,declined,2024-01-30 10:34:00
15601,1043,15,46.37,approved,2024-06-02 06:06:00
15602,876,19,87.55,approved,2024-05-04 18:09:00
15603,1259,11,113.81,approved,2024-05-15 09:00:00
15604,110,94,44.34,approved,2024-04-01 15:28:00
15605,1002,30,236.04,approved,2024-05-29 07:03:00
15606,1267,20,63.62,approved,2024-01-29 12:46:00
15607,201,76,140.67,declined,2024-04-10 02:44:00
15608,505,51,85.32,approved,2024-04-13 06:08:00
15609,1843,10,24.74,approved,2024-05-23 05:47:00
15610,660,57,160.12,declined,2024-02-09 15:43:00
15611,1392,59,100.78,declined,2024-03-20 05:11:00
15612,1594,62,39.46,approved,2024-01-21 17:40:00
15613,1583,4,62.34,approved,2024-03-06 08:25:00
15614,281,73,85.06,approved,2024-04-03 13:01:00
15615,1398,58,86.87,approved,2024-03-29 17:09:00
15616,3,57,149.69,approved,2024-04-27 03:21:00
15617,599,45,35.83,approved,2024-06-03 19:38:00
15618,1219,95,15.26,approved,2024-04-22 15:21:00
15619,1722,94,63.88,approved,2024-01-15 17:47:00
15620,765,111,72.63,approved,2024-02-05 18:30:00
15621,116,33,7.83,approved,2024-02-19 21:50:00
15622,651,7,31.41,approved,2024-01-02 21:13:00
15623,1657,23,32.78,approved,2024-01-02 01:40:00
15624,269,100,40.09,approved,2024-04-27 15:17:00
15625,773,96,49.94,approved,2024-05-26 21:28:00
15626,1067,32,5.42,approved,2024-04-12 00:41:00
15627,1013,72,37.92,approved,2024-04-21 13:52:00
15628,71,114,34.34,declined,2024-02-08 18:48:00
15629,1526,40,35.32,approved,2024-04-26 03:15:00
15630,710,113,24.87,approved,2024-01-11 01:33:00
15631,349,77,74.27,approved,2024-02-27 13:32:00
15632,1031,52,15.56,declined,2024-03-23 09:23:00
15633,1560,51,183.99,approved,2024-01-09 14:21:00
15634,487,84,162.89,approved,2024-05-21 19:59:00
15635,98,35,109.56,approved,2024-01-02 13:10:00
15636,1239,100,67.03,approved,2024-05-10 20:36:00
15637,1616,27,7.72,approved,2024-02-19 17:22:00
15638,836,88,50.66,approved,2024-05-05 13:40:00
15639,941,87,195.25,approved,2024-03-04 08:22:00
15640,610,81,9.74,approved,2024-01-13 12:37:00
15641,1099,92,50.79,approved,2024-05-11 17:27:00
15642,300,31,157.33,approved,2024-05-23 14:21:00
15643,869,70,7.61,approved,2024-04-01 22:19:00
15644,198,6,33.92,approved,2024-01-14 17:56:00
15645,1820,32,87.02,approved,2024-05-31 02:46:00
15646,1126,86,47.51,approved,2024-01-25 01:25:00
15647,915,23,51.07,approved,2024-01-14 01:08:00
15648,100,112,43.71,approved,2024-05-16 14:17:00
15649,643,13,12.94,approved,2024-02-14 08:40:00
15650,501,36,93.03,approved,2024-03-09 07:41:00
15651,124,13,43.54,approved,2024-04-09 07:17:00
15652,636,21,269.08,approved,2024-01-28 02:32:00
15653,6,13,203.74,approved,2024-02-12 18:49:00
15654,1097,85,76.16,approved,2024-04-09 13:27:00
15655,347,47,71.64,approved,2024-05-24 22:11:00
15656,484,23,42.26,approved,2024-01-06 17:44:00
15657,1579,71,137.62,approved,2024-05-14 18:07:00
15658,404,88,8.2,approved,2024-05-13 02:40:00
15659,158,113,88.44,approved,2024-05-16 22:40:00
15660,1377,50,305.66,approved,2024-04-05 04:53:00
15661,249,93,22.28,approved,2024-05-21 22:42:00
15662,1305,53,173.27,approved,2024-02-10 11:05:00
15663,851,108,5.85,approved,2024-01-02 15:29:00
15664,487,69,42.72,approved,2024-04-12 22:00:00
15665,1386,86,144.4,approved,2024-05-03 19:55:00
15666,177,84,150.53,approved,2024-06-19 19:58:00
15667,1437,62,77.47,approved,2024-02-14 16:45:00
15668,1512,49,56.51,approved,2024-04-19 06:27:00
15669,26,60,103.82,approved,2024-05-16 08:48:00
15670,1046,76,11.55,approved,2024-05-08 14:26:00
15671,628,83,6.64,approved,2024-03-29 11:46:00
15672,878,62,42.08,approved,2024-02-03 12:43:00
15673,95,6,18.63,approved,2024-01-05 05:04:00
15674,725,17,286.01,approved,2024-01-15 16:59:00
15675,527,90,28.08,approved,2024-05-10 13:48:00
15676,205,100,86.92,approved,2024-01-10 04:00:00
15677,1980,61,63.92,approved,2024-06-15 06:22:00
15678,19,59,154.64,declined,2024-01-21 18:41:00
15679,889,31,55.12,declined,2024-02-18 23:15:00
15680,1149,47,109.89,approved,2024-06-07 15:02:00
15681,1627,4,86.66,approved,2024-05-24 15:01:00
15682,1340,86,241.42,approved,2024-04-07 01:17:00
15683,1717,78,59.41,declined,2024-02-28 08:54:00
15684,214,24,43.52,approved,2024-02-09 10:44:00
15685,940,1,13.67,approved,2024-04-06 07:36:00
15686,761,11,101.39,approved,2024-05-19 05:14:00
15687,226,113,94.58,approved,2024-05-22 04:35:00
15688,1197,97,27.33,approved,2024-01-15 15:43:00
15689,1275,34,149.35,approved,2024-05-25 08:54:00
15690,1317,39,24.35,approved,2024-03-06 20:45:00
15691,532,120,76.51,approved,2024-03-07 03:34:00
15692,861,78,143.83,approved,2024-03-27 00:52:00
15693,291,79,101.41,approved,2024-03-12 23:39:00
15694,705,44,140.33,approved,2024-03-11 21:41:00
15695,1685,15,41.3,approved,2024-04-19 05:36:00
15696,382,59,23.5,approved,2024-03-18 21:01:00
15697,1021,11,14.64,approved,2024-02-13 00:31:00
15698,900,58,139.63,approved,2024-05-13 16:28:00
15699,1402,104,36.67,approved,2024-01-22 04:14:00
15700,1410,97,60.32,approved,2024-05-03 00:18:00
15701,1027,65,35.48,approved,2024-03-16 14:21:00
15702,1537,19,91.02,approved,2024-06-03 02:13:00
15703,872,31,30.4,approved,2024-04-16 10:23:00
15704,726,52,37.33,approved,2024-01-20 09:31:00
15705,276,95,237.81,approved,2024-03-14 03:09:00
15706,1567,107,37.71,approved,2024-03-10 11:35:00
15707,1892,100,17.32,approved,2024-03-21 05:05:00
15708,1114,29,127.49,approved,2024-06-20 02:43:00
15709,52,48,153.67,approved,2024-03-07 03:57:00
15710,1013,27,58.26,approved,2024-03-24 12:22:00
15711,202,26,285.81,approved,2024-04-09 02:49:00
15712,1733,110,63.24,approved,2024-04-05 12:40:00
15713,979,96,48.77,approved,2024-02-22 03:43:00
15714,1686,6,161.39,approved,2024-01-31 04:42:00
15715,1494,18,123.41,approved,2024-02-09 13:54:00
15716,1408,84,101.95,approved,2024-06-17 20:52:00
15717,1470,98,19.42,approved,2024-06-22 22:03:00
15718,592,86,53.95,approved,2024-03-10 07:39:00
15719,1969,9,78.97,approved,2024-02-24 23:08:00
15720,609,101,44.5,approved,2024-03-12 04:13:00
15721,1815,49,8.02,approved,2024-02-02 00:33:00
15722,1013,55,11.06,approved,2024-02-07 06:45:00
15723,1490,28,56.6,approved,2024-01-01 03:42:00
15724,608,88,59.26,approved,2024-01-21 02:33:00
15725,147,104,154.79,approved,2024-03-24 05:00:00
15726,853,100,50.16,declined,2024-01-18 14:45:00
15727,1402,39,281.77,approved,2024-02-01 16:43:00
15728,1283,86,103.16,approved,2024-01-19 14:48:00
15729,768,24,94.96,approved,2024-02-23 19:09:00
15730,1048,30,37.05,declined,2024-01-21 12:22:00
15731,1231,51,40.34,approved,2024-04-06 19:45:00
15732,1510,54,139.3,approved,2024-02-07 17:18:00
15733,1817,119,33.6,approved,2024-03-16 16:02:00
15734,537,62,126.8,approved,2024-01-05 22:53:00
15735,1724,33,28.65,approved,2024-03-11 16:30:00
15736,642,49,49.04,approved,2024-04-08 01:23:00
15737,1158,50,82.94,approved,2024-04-17 23:32:00
15738,1046,116,33.76,approved,2024-03-28 22:25:00
15739,1899,3,6.22,approved,2024-02-09 09:41:00
15740,773,71,19.2,approved,2024-04-11 17:08:00
15741,1597,30,24.75,approved,2024-01-01 13:03:00
15742,58,36,82.7,approved,2024-04-08 12:54:00
15743,451,63,68.82,approved,2024-05-04 07:41:00
15744,1236,118,247.49,approved,2024-04-26 15:14:00
15745,467,52,41.6,declined,2024-05-12 16:46:00
15746,465,89,78.77,approved,2024-06-02 10:51:00
15747,162,98,33.73,approved,2024-03-03 17:12:00
15748,1181,24,41.43,approved,2024-05-15 22:54:00
15749,1950,19,30.21,approved,2024-05-21 21:31:00
15750,1956,91,40.14,approved,2024-06-28 19:54:00
15751,1942,77,243.13,approved,2024-01-21 16:23:00
15752,1355,83,125.99,approved,2024-01-31 12:32:00
15753,989,120,13.85,approved,2024-01-11 11:52:00
15754,786,43,46.22,approved,2024-04-18 22:03:00
15755,457,36,229.22,approved,2024-01-12 17:25:00
15756,90,117,29.78,approved,2024-02-18 02:24:00
15757,103,49,47.45,approved,2024-05-15 05:27:00
15758,1919,88,54.48,approved,2024-01-27 10:11:00
15759,1186,13,120.31,approved,2024-01-15 22:04:00
15760,1113,58,17.7,approved,2024-02-01 00:13:00
15761,263,66,14.54,declined,2024-01-29 13:24:00
15762,576,62,247.51,declined,2024-01-23 14:06:00
15763,1063,25,33.82,approved,2024-01-04 17:13:00
15764,180,69,321.71,declined,2024-01-21 19:00:00
15765,915,90,11.53,approved,2024-04-16 04:51:00
15766,1583,52,32.25,approved,2024-04-28 16:38:00
15767,110,109,12.48,approved,2024-05-30 14:53:00
15768,984,43,5.21,approved,2024-05-03 06:29:00
15769,918,68,37.71,approved,2024-04-21 13:27:00
15770,1494,102,50.5,approved,2024-06-01 06:46:00
15771,1490,67,6.87,approved,2024-04-29 10:50:00
15772,517,107,6.8,approved,2024-04-14 22:59:00
15773,978,115,79.66,approved,2024-02-21 20:34:00
15774,1192,79,380.99,approved,2024-03-22 16:49:00
15775,1279,77,102.84,approved,2024-01-11 08:30:00
15776,647,21,8.98,declined,2024-06-18 06:36:00
15777,1779,18,17.8,approved,2024-01-20 09:06:00
15778,1005,16,22.6,approved,2024-01-21 02:15:00
15779,572,70,99.63,declined,2024-06-04 09:43:00
15780,839,102,6.6,approved,2024-03-02 02:55:00
15781,856,46,120.84,approved,2024-04-04 01:51:00
15782,1511,13,14.45,approved,2024-04-10 15:37:00
15783,1270,69,60.85,approved,2024-04-30 16:17:00
15784,209,115,266.06,approved,2024-06-25 04:49:00
15785,20,56,15.35,approved,2024-01-15 00:17:00
15786,1009,28,9.56,approved,2024-04-25 00:33:00
15787,1641,88,87.42,approved,2024-06-04 11:51:00
15788,1962,111,84.95,declined,2024-05-08 15:02:00
15789,642,53,164.73,approved,2024-06-05 20:15:00
15790,499,13,48.78,approved,2024-03-15 06:17:00
15791,410,107,162.23,declined,2024-01-18 03:12:00
15792,345,77,144.85,approved,2024-03-24 22:07:00
15793,1957,47,13.2,declined,2024-05-31 14:34:00
15794,722,58,162.32,approved,2024-05-28 21:47:00
15795,365,96,44.78,approved,2024-06-06 18:49:00
15796,1543,54,15.2,declined,2024-01-19 19:34:00
15797,858,77,234.51,approved,2024-02-25 12:57:00
15798,1247,53,100.26,approved,2024-02-09 16:06:00
15799,1000,117,44.93,approved,2024-04-12 01:05:00
15800,1039,10,44.49,approved,2024-01-17 03:26:00
15801,1176,108,38.89,approved,2024-06-11 07:37:00
15802,433,68,33.54,approved,2024-06-04 06:34:00
15803,1413,91,72.13,approved,2024-04-17 09:39:00
15804,1328,75,205.96,approved,2024-06-10 11:37:00
15805,1199,7,38.71,approved,2024-03-12 08:30:00
15806,1087,22,46.79,approved,2024-05-07 00:17:00
15807,97,15,72.83,approved,2024-05-19 00:15:00
15808,425,83,58.3,approved,2024-05-29 21:02:00
15809,27,64,18.24,approved,2024-01-14 23:48:00
15810,873,64,95.63,approved,2024-03-04 08:41:00
15811,387,102,207.9,approved,2024-05-04 09:14:00
15812,1425,22,39.87,approved,2024-01-21 22:05:00
15813,797,29,47.68,approved,2024-05-26 02:04:00
15814,1416,25,285.05,approved,2024-03-17 17:57:00
15815,1887,16,125.1,approved,2024-05-26 01:26:00
15816,1716,31,43.17,approved,2024-01-14 23:54:00
15817,963,79,424.64,approved,2024-06-05 17:41:00
15818,1080,43,16.19,approved,2024-02-18 17:51:00
15819,1185,5,158.41,approved,2024-05-17 07:38:00
15820,1737,6,39.16,declined,2024-02-26 12:28:00
15821,1412,78,429.38,approved,2024-05-31 23:16:00
15822,116,32,134.73,approved,2024-03-27 16:38:00
15823,1378,21,28.84,approved,2024-04-19 11:27:00
15824,732,96,69.66,declined,2024-02-23 20:36:00
15825,761,67,173.49,approved,2024-05-21 08:41:00
15826,682,65,9.69,approved,2024-02-10 22:38:00
15827,700,89,80.95,approved,2024-03-17 15:48:00
15828,1851,106,71.0,approved,2024-06-06 22:29:00
15829,481,88,239.92,approved,2024-04-18 19:23:00
15830,1879,76,267.12,approved,2024-04-09 18:56:00
15831,1554,107,153.46,approved,2024-01-23 12:17:00
15832,314,62,36.44,approved,2024-06-03 20:22:00
15833,571,94,236.14,approved,2024-02-09 15:42:00
15834,1237,81,40.69,declined,2024-01-29 01:23:00
15835,298,117,38.94,approved,2024-02-28 15:31:00
15836,1592,115,127.74,approved,2024-03-03 06:19:00
15837,217,57,93.56,approved,2024-05-27 05:21:00
15838,558,9,428.16,approved,2024-05-31 18:10:00
15839,1230,90,77.53,approved,2024-05-14 16:05:00
15840,378,42,19.79,approved,2024-04-11 12:24:00
15841,1804,113,149.8,approved,2024-01-13 03:43:00
15842,1289,95,11.42,approved,2024-06-02 11:18:00
15843,1850,107,121.34,approved,2024-02-16 06:00:00
15844,1705,64,98.85,approved,2024-06-06 22:48:00
15845,863,115,40.88,approved,2024-02-02 16:15:00
15846,1853,120,126.85,approved,2024-01-20 08:24:00
15847,1678,91,53.37,approved,2024-02-03 04:01:00
15848,1448,25,83.27,approved,2024-03-14 21:02:00
15849,1662,5,36.86,approved,2024-01-23 02:54:00
15850,1426,70,150.2,approved,2024-03-12 22:30:00
15851,478,74,38.3,approved,2024-04-18 21:43:00
15852,535,46,117.77,approved,2024-02-17 00:07:00
15853,201,106,89.74,approved,2024-02-07 20:22:00
15854,1482,99,88.03,approved,2024-04-11 00:12:00
15855,516,41,23.63,declined,2024-02-12 13:17:00
15856,193,41,209.26,approved,2024-03-11 22:14:00
15857,446,100,36.69,approved,2024-01-10 14:20:00
15858,1236,32,98.13,approved,2024-01-02 13:54:00
15859,1833,99,115.43,approved,2024-05-25 19:32:00
15860,964,77,28.68,approved,2024-03-13 19:22:00
15861,1068,85,228.36,approved,2024-05-14 03:28:00
15862,692,100,105.84,approved,2024-06-23 09:16:00
15863,1274,6,41.8,approved,2024-04-28 10:34:00
15864,1203,55,86.7,approved,2024-05-06 15:50:00
15865,1355,40,73.08,declined,2024-03-06 23:11:00
15866,1807,101,46.17,approved,2024-04-15 10:58:00
15867,1103,60,18.06,approved,2024-01-25 16:29:00
15868,1290,36,63.48,approved,2024-06-15 12:14:00
15869,1494,5,71.49,approved,2024-04-12 09:10:00
15870,1535,79,35.37,approved,2024-04-20 04:49:00
15871,1775,23,91.6,approved,2024-05-07 21:47:00
15872,221,59,45.37,approved,2024-03-29 00:14:00
15873,1303,100,6.69,approved,2024-06-11 09:21:00
15874,386,43,14.42,approved,2024-04-28 11:36:00
15875,1937,98,24.37,approved,2024-06-17 12:34:00
15876,191,54,36.88,approved,2024-03-13 21:38:00
15877,1041,9,12.04,approved,2024-01-13 02:43:00
15878,1797,27,13.22,approved,2024-02-09 06:48:00
15879,1973,80,102.21,approved,2024-03-26 15:30:00
15880,394,120,37.51,approved,2024-03-19 01:25:00
15881,928,4,485.21,approved,2024-03-28 01:22:00
15882,1419,18,143.1,approved,2024-01-23 00:45:00
15883,981,85,9.91,approved,2024-02-11 04:59:00
15884,1448,38,22.04,approved,2024-06-26 10:11:00
15885,23,91,21.28,approved,2024-06-16 11:01:00
15886,370,40,14.24,approved,2024-01-25 03:21:00
15887,1333,22,112.55,approved,2024-04-27 15:53:00
15888,350,95,30.79,approved,2024-06-03 22:00:00
15889,1936,35,44.85,approved,2024-01-18 02:56:00
15890,1410,79,118.91,approved,2024-04-05 14:40:00
15891,1802,102,43.35,approved,2024-06-01 19:46:00
15892,1479,30,43.04,approved,2024-05-27 14:15:00
15893,1658,8,37.79,approved,2024-03-15 23:09:00
15894,1380,117,247.82,approved,2024-02-14 17:11:00
15895,379,94,34.26,approved,2024-02-12 17:22:00
15896,889,41,26.56,approved,2024-02-26 04:02:00
15897,1847,2,59.42,approved,2024-01-18 03:19:00
15898,1826,70,25.13,approved,2024-01-19 04:22:00
15899,1329,102,19.74,approved,2024-02-26 10:25:00
15900,595,35,124.83,approved,2024-01-31 14:51:00
15901,608,98,33.13,approved,2024-06-25 22:50:00
15902,1133,112,235.52,approved,2024-06-04 06:50:00
15903,555,20,10.32,approved,2024-05-01 20:39:00
15904,1369,4,72.4,approved,2024-01-29 15:26:00
15905,1420,36,52.96,approved,2024-02-14 12:53:00
15906,1656,108,17.63,approved,2024-05-17 06:00:00
15907,754,1,31.59,approved,2024-05-07 00:19:00
15908,1231,40,5.44,approved,2024-03-20 22:58:00
15909,843,45,205.72,approved,2024-05-07 17:07:00
15910,1832,12,20.5,approved,2024-01-22 11:37:00
15911,1369,95,157.62,approved,2024-04-03 16:59:00
15912,873,85,105.03,approved,2024-01-12 20:32:00
15913,689,54,114.34,approved,2024-02-19 20:58:00
15914,17,79,91.53,declined,2024-05-26 03:04:00
15915,1180,37,164.74,approved,2024-01-19 18:13:00
15916,633,64,200.87,approved,2024-03-04 23:57:00
15917,395,80,108.73,approved,2024-04-08 03:35:00
15918,1270,91,50.87,approved,2024-01-12 19:47:00
15919,1838,25,244.12,approved,2024-03-26 02:21:00
15920,80,41,39.23,approved,2024-02-26 14:58:00
15921,1702,82,15.0,approved,2024-01-25 10:28:00
15922,615,108,23.19,declined,2024-02-29 03:01:00
15923,192,88,203.57,approved,2024-04-25 07:31:00
15924,1278,8,91.31,approved,2024-04-02 13:58:00
15925,1863,106,44.69,approved,2024-02-02 14:25:00
15926,790,111,182.79,approved,2024-01-14 20:27:00
15927,1367,116,143.66,approved,2024-05-29 14:32:00
15928,1598,10,34.34,approved,2024-01-05 22:40:00
15929,1317,26,36.29,approved,2024-02-27 22:42:00
15930,786,41,104.57,approved,2024-04-22 05:32:00
15931,548,24,123.78,approved,2024-05-16 09:57:00
15932,1184,76,18.84,approved,2024-02-01 22:27:00
15933,73,82,33.65,approved,2024-06-23 04:22:00
15934,358,31,18.33,approved,2024-03-28 10:23:00
15935,783,92,76.14,approved,2024-03-10 11:15:00
15936,887,75,64.8,approved,2024-04-30 20:54:00
15937,1919,55,75.14,approved,2024-04-19 05:12:00
15938,355,100,191.36,approved,2024-01-31 13:28:00
15939,1168,45,141.77,approved,2024-02-12 13:10:00
15940,475,69,64.22,declined,2024-03-10 20:30:00
15941,192,73,18.65,approved,2024-02-15 12:28:00
15942,191,107,36.07,approved,2024-01-12 21:50:00
15943,1281,106,7.87,approved,2024-04-08 15:00:00
15944,1603,97,49.23,approved,2024-02-04 22:18:00
15945,1247,87,33.46,approved,2024-01-03 22:57:00
15946,1712,80,37.86,approved,2024-05-24 08:53:00
15947,473,101,112.36,approved,2024-05-24 13:00:00
15948,626,17,138.92,approved,2024-02-21 01:16:00
15949,1339,81,9.76,approved,2024-06-05 07:33:00
15950,305,38,380.57,approved,2024-01-01 09:36:00
15951,776,55,59.33,approved,2024-05-02 13:54:00
15952,364,66,23.08,approved,2024-05-15 13:33:00
15953,385,35,91.25,approved,2024-03-15 15:48:00
15954,392,26,31.78,approved,2024-05-26 17:15:00
15955,615,87,15.87,approved,2024-04-04 04:31:00
15956,1104,78,121.53,approved,2024-02-11 21:12:00
15957,1951,31,221.16,approved,2024-02-16 20:23:00
15958,428,61,61.23,approved,2024-03-08 12:36:00
15959,210,95,166.66,declined,2024-04-05 21:40:00
15960,781,56,43.25,approved,2024-06-13 07:12:00
15961,1254,33,35.32,approved,2024-05-13 04:38:00
15962,77,65,7.3,approved,2024-03-20 03:02:00
15963,1590,104,283.77,approved,2024-03-06 21:28:00
15964,1663,37,63.42,approved,2024-02-01 23:46:00
15965,583,32,161.09,approved,2024-05-12 10:18:00
15966,1152,23,226.37,approved,2024-03-10 20:29:00
15967,1933,80,5.81,approved,2024-06-20 23:31:00
15968,274,71,9.77,approved,2024-03-01 00:47:00
15969,704,3,230.5,approved,2024-03-22 21:03:00
15970,551,27,91.18,approved,2024-03-02 21:35:00
15971,1682,107,66.05,approved,2024-01-04 22:50:00
15972,1183,111,63.36,approved,2024-03-04 05:47:00
15973,335,98,70.44,approved,2024-06-04 04:54:00
15974,1146,82,154.11,approved,2024-06-13 11:06:00
15975,1917,67,57.54,declined,2024-05-26 21:39:00
15976,1273,48,278.68,approved,2024-04-20 19:47:00
15977,558,113,65.78,approved,2024-06-28 09:43:00
15978,1887,62,32.54,approved,2024-06-02 13:25:00
15979,1294,111,52.29,approved,2024-01-02 12:04:00
15980,510,73,7.2,declined,2024-03-18 17:14:00
15981,1653,116,72.07,approved,2024-04-20 03:30:00
15982,1790,55,79.23,declined,2024-02-21 14:06:00
15983,670,27,348.22,approved,2024-02-28 17:58:00
15984,1231,13,97.15,approved,2024-06-01 19:51:00
15985,1766,61,34.76,approved,2024-03-14 16:50:00
15986,673,6,46.24,approved,2024-02-17 01:54:00
15987,938,16,9.61,approved,2024-05-26 02:28:00
15988,1126,67,46.99,approved,2024-02-06 15:58:00
15989,10,5,162.42,approved,2024-05-18 17:19:00
15990,1213,103,120.39,approved,2024-04-17 04:04:00
15991,697,36,23.24,approved,2024-01-25 19:49:00
15992,1128,66,59.87,approved,2024-06-21 20:36:00
15993,933,28,57.79,declined,2024-06-19 03:09:00
15994,563,37,236.11,approved,2024-05-14 15:14:00
15995,1495,79,179.25,approved,2024-04-27 10:17:00
15996,824,86,45.95,approved,2024-03-09 16:24:00
15997,1058,56,117.56,approved,2024-03-19 05:23:00
15998,922,76,123.71,approved,2024-04-08 02:27:00
15999,1252,75,78.26,approved,2024-02-17 00:09:00
16000,936,3,73.18,approved,2024-03-15 09:07:00
16001,1436,14,244.34,approved,2024-03-24 07:10:00
16002,1435,110,118.52,approved,2024-06-04 16:08:00
16003,1316,3,100.03,approved,2024-06-07 18:37:00
16004,1769,111,236.42,approved,2024-06-04 16:03:00
16005,888,75,15.37,approved,2024-01-10 08:57:00
16006,175,109,16.04,approved,2024-02-17 11:43:00
16007,1273,57,25.7,approved,2024-06-14 07:55:00
16008,169,11,39.16,approved,2024-01-05 18:58:00
16009,1973,98,130.16,approved,2024-02-09 02:52:00
16010,1636,68,53.48,approved,2024-02-17 11:03:00
16011,1631,92,66.92,approved,2024-06-18 17:27:00
16012,1937,58,36.81,approved,2024-01-19 16:23:00
16013,690,51,108.69,approved,2024-03-28 11:03:00
16014,1699,46,98.32,approved,2024-03-17 05:54:00
16015,886,94,50.56,approved,2024-02-29 07:24:00
16016,1,84,35.49,approved,2024-03-02 15:49:00
16017,157,70,69.08,approved,2024-05-12 12:33:00
16018,1035,55,93.28,approved,2024-06-20 19:00:00
16019,41,88,34.69,approved,2024-01-18 11:05:00
16020,788,63,37.77,approved,2024-04-30 13:08:00
16021,600,34,9.2,approved,2024-04-12 11:40:00
16022,1817,93,14.62,approved,2024-05-04 08:28:00
16023,371,27,66.04,approved,2024-02-21 17:11:00
16024,1422,27,152.72,approved,2024-06-25 12:29:00
16025,1978,48,44.17,approved,2024-04-21 04:10:00
16026,1818,82,46.49,approved,2024-06-28 00:27:00
16027,891,74,89.2,approved,2024-04-04 03:20:00
16028,672,3,6.55,approved,2024-06-09 17:38:00
16029,2000,119,24.63,approved,2024-02-20 15:38:00
16030,664,98,21.5,approved,2024-06-14 12:55:00
16031,35,83,116.12,approved,2024-03-02 00:10:00
16032,1601,53,131.94,approved,2024-03-15 08:53:00
16033,1755,91,67.44,approved,2024-04-14 23:15:00
16034,1620,30,250.27,approved,2024-03-29 04:41:00
16035,703,40,88.94,approved,2024-01-09 07:03:00
16036,278,106,109.47,approved,2024-05-09 14:28:00
16037,1535,116,236.47,approved,2024-02-18 02:42:00
16038,1846,23,60.9,approved,2024-05-24 19:10:00
16039,1149,56,5.27,approved,2024-01-14 03:00:00
16040,966,107,29.41,approved,2024-05-07 23:29:00
16041,1100,76,11.98,declined,2024-01-31 13:12:00
16042,1843,43,47.34,approved,2024-05-25 21:58:00
16043,913,16,64.59,approved,2024-02-24 17:36:00
16044,1964,5,157.01,approved,2024-06-02 17:36:00
16045,267,43,20.71,approved,2024-01-11 03:20:00
16046,1766,88,40.82,approved,2024-06-05 10:11:00
16047,493,69,48.15,approved,2024-02-28 22:22:00
16048,1785,91,102.79,approved,2024-03-30 07:02:00
16049,877,96,45.99,approved,2024-02-01 09:21:00
16050,1548,49,17.21,approved,2024-06-08 04:56:00
16051,1702,39,11.02,approved,2024-04-03 14:24:00
16052,1618,10,75.01,approved,2024-04-24 12:57:00
16053,843,98,13.01,approved,2024-05-17 14:28:00
16054,511,67,390.25,approved,2024-04-27 18:01:00
16055,589,74,31.73,approved,2024-02-14 12:12:00
16056,1554,96,99.95,approved,2024-03-15 03:06:00
16057,1761,72,18.72,approved,2024-06-07 01:06:00
16058,107,86,64.68,approved,2024-03-11 03:40:00
16059,402,42,426.58,approved,2024-04-03 05:36:00
16060,719,29,202.18,approved,2024-01-04 10:46:00
16061,1475,108,47.94,approved,2024-01-16 09:32:00
16062,45,99,88.66,approved,2024-01-15 11:11:00
16063,1742,98,77.26,approved,2024-01-26 17:21:00
16064,900,71,73.68,approved,2024-04-15 05:46:00
16065,773,77,17.14,approved,2024-03-01 16:55:00
16066,173,104,240.72,approved,2024-04-21 02:50:00
16067,1329,27,132.09,approved,2024-01-01 06:42:00
16068,1555,38,89.95,approved,2024-04-27 00:00:00
16069,1886,65,8.4,approved,2024-06-05 11:53:00
16070,756,19,126.71,approved,2024-06-14 00:46:00
